route_id,source_airport_id,destination_airport_id,distance
378,3253,3250,2.5577919113
378,3250,3919,8.51184967035
378,3919,3920,4.64431637261
378,3920,3271,1.13974169469
378,3271,3269,2.63225435976
378,3269,2433,4.67018231586
378,2433,2397,5.27555010313
378,2397,3728,81.3415163206
378,3728,156,44.5399076123
378,156,90,14.0972354317
379,3253,3250,2.5577919113
379,3250,3919,8.51184967035
379,3919,3920,4.64431637261
379,3920,3271,1.13974169469
379,3271,3269,2.63225435976
379,3269,2397,9.90755426056
379,2397,3728,81.3415163206
379,3728,3577,44.171675332
379,3577,49,10.5139510666
379,49,90,4.09143510562
380,3253,3250,2.5577919113
380,3250,3316,20.9329460909
380,3316,507,115.858101726
380,507,189,52.4316478383
380,189,24,5.03335725547
380,24,5485,1.10341144146
380,5485,6789,1.49114218256
380,6789,5503,1.22842305113
380,5503,94,2.17049353802
381,3253,3250,2.5577919113
381,3250,3316,20.9329460909
381,3316,3144,26.5160697642
381,3144,507,89.342893262
381,507,189,52.4316478383
381,189,24,5.03335725547
381,24,5485,1.10341144146
381,5485,6789,1.49114218256
381,6789,5503,1.22842305113
381,5503,94,2.17049353802
382,3253,3250,2.5577919113
382,3250,3316,20.9329460909
382,3316,3144,26.5160697642
382,3144,2194,24.3182749167
382,2194,507,65.0251993776
382,507,189,52.4316478383
382,189,24,5.03335725547
382,24,5485,1.10341144146
382,5485,6789,1.49114218256
382,6789,5503,1.22842305113
382,5503,94,2.17049353802
383,3253,3240,9.79743990773
383,3240,3940,5.73030158111
383,3940,3361,43.9506069463
383,3361,1959,50.6464246617
383,1959,4075,10.8321236994
383,4075,1991,1.65923708442
384,3253,3240,9.79743990773
384,3240,3940,5.73030158111
384,3940,3361,43.9506069463
384,3361,1959,50.6464246617
384,1959,4075,10.8321236994
384,4075,1992,0.167576676793
384,1992,1991,1.49402563601
385,3253,3240,9.79743990773
385,3240,8401,4.93953497804
385,8401,3940,1.10971292367
385,3940,3361,43.9506069463
385,3361,1959,50.6464246617
385,1959,4075,10.8321236994
385,4075,1991,1.65923708442
386,3253,3240,9.79743990773
386,3240,3940,5.73030158111
386,3940,3361,43.9506069463
386,3361,1959,50.6464246617
386,1959,4075,10.8321236994
386,4075,1990,3.24712021037
387,3253,3240,9.79743990773
387,3240,3940,5.73030158111
387,3940,3361,43.9506069463
387,3361,1959,50.6464246617
387,1959,4075,10.8321236994
387,4075,1975,2.79610282612
387,1975,1990,0.593491837974
388,3253,3240,9.79743990773
388,3240,8401,4.93953497804
388,8401,3940,1.10971292367
388,3940,3361,43.9506069463
388,3361,1959,50.6464246617
388,1959,4075,10.8321236994
388,4075,1990,3.24712021037
389,3253,3250,2.5577919113
389,3250,3316,20.9329460909
389,3316,3205,9.83460853991
390,3253,3250,2.5577919113
390,3250,3919,8.51184967035
390,3919,3316,13.1630613084
390,3316,3205,9.83460853991
391,3253,3250,2.5577919113
391,3250,3316,20.9329460909
391,3316,3304,2.67652517659
391,3304,3205,9.4657413166
392,3253,3250,2.5577919113
392,3250,3316,20.9329460909
392,3316,3205,9.83460853991
392,3205,3204,2.73696043906
393,3253,3250,2.5577919113
393,3250,3919,8.51184967035
393,3919,3316,13.1630613084
393,3316,3205,9.83460853991
393,3205,3204,2.73696043906
394,3253,3250,2.5577919113
394,3250,3316,20.9329460909
394,3316,3304,2.67652517659
394,3304,3205,9.4657413166
394,3205,3204,2.73696043906
395,3253,3250,2.5577919113
395,3250,3316,20.9329460909
395,3316,3304,2.67652517659
395,3304,2074,65.7281401034
395,2074,210,38.4554148254
395,210,1638,12.5269588809
395,1638,1629,17.9548895901
395,1629,1627,0.99543422332
396,3253,3250,2.5577919113
396,3250,3316,20.9329460909
396,3316,2072,67.9498818753
396,2072,210,38.950022867
396,210,1638,12.5269588809
396,1638,1629,17.9548895901
396,1629,1627,0.99543422332
397,3253,3250,2.5577919113
397,3250,3316,20.9329460909
397,3316,2072,67.9498818753
397,2072,1157,28.222618359
397,1157,210,10.7282686196
397,210,1638,12.5269588809
397,1638,1629,17.9548895901
397,1629,1627,0.99543422332
398,3253,3250,2.5577919113
398,3250,3316,20.9329460909
398,3316,1218,109.464759277
398,1218,1226,9.32532005168
398,1226,1626,1.92480292443
399,3253,3250,2.5577919113
399,3250,3316,20.9329460909
399,3316,2082,61.9681383941
399,2082,1128,16.1416218554
399,1128,1218,31.3841711589
399,1218,1226,9.32532005168
399,1226,1626,1.92480292443
400,3253,3250,2.5577919113
400,3250,3316,20.9329460909
400,3316,2082,61.9681383941
400,2082,2089,10.6403698165
400,2089,1128,5.50125397831
400,1128,1218,31.3841711589
400,1218,1226,9.32532005168
400,1226,1626,1.92480292443
401,3253,3240,9.79743990773
401,3240,3940,5.73030158111
401,3940,5,32.0605398671
401,5,4074,12.8350006698
401,4074,1997,11.6929412918
402,3253,3240,9.79743990773
402,3240,8401,4.93953497804
402,8401,3940,1.10971292367
402,3940,5,32.0605398671
402,5,4074,12.8350006698
402,4074,1997,11.6929412918
403,3253,3250,2.5577919113
403,3250,3240,8.51834875744
403,3240,3940,5.73030158111
403,3940,5,32.0605398671
403,5,4074,12.8350006698
403,4074,1997,11.6929412918
